date,store_id,region,category,product,quantity,unit_price,revenue,cost
2024-09-12,S04,Санкт-Петербург,Канцтовары,Набор ручек,1.0,367.13,367.13,193.33
2023-05-10,S04,Санкт-Петербург,Одежда,Футболка,1.0,1805.9,1805.9,1021.73
2024-11-04,S07,Екатеринбург,Канцтовары,Ежедневник,7.0,758.25,5307.75,2417.38
2023-12-17,S07,Екатеринбург,Электроника,Колонка,1.0,5025.56,5025.56,3898.39
2025-04-03,S07,Екатеринбург,Электроника,Смартфон,1.0,25035.72,25035.72,19864.31
2025-12-11,S04,Санкт-Петербург,Продукты,Мёд 500г,15.0,619.25,9288.75,6701.78
2024-07-11,S02,Москва,Одежда,Кроссовки,3.0,6815.47,20446.41,10808.49
2025-11-06,S08,Новосибирск,Бытовая техника,Утюг,6.0,4167.74,25006.44,18816.71
2025-08-30,S05,Санкт-Петербург,Одежда,Кроссовки,1.0,6312.98,6312.98,3835.04
2023-09-11,S09,Ростов-на-Дону,Канцтовары,Ежедневник,1.0,791.02,791.02,470.02
2023-02-21,S02,Москва,Продукты,Мёд 500г,1.0,584.83,584.83,436.32
2024-01-24,S02,Москва,Бытовая техника,Утюг,3.0,4448.53,13345.59,8862.22
2024-11-06,S06,Казань,Канцтовары,Набор ручек,8.0,344.6,2756.8,1113.17
2023-10-23,S05,Санкт-Петербург,Электроника,Смартфон,4.0,27995.45,111981.8,90393.29
2024-03-11,S03,Москва,Продукты,Мёд 500г,1.0,593.23,593.23,411.73
2025-06-02,S05,Санкт-Петербург,Одежда,Джинсы,1.0,4491.96,,2420.76
2024-02-19,S06,Казань,Канцтовары,Набор ручек,5.0,376.7,,966.59
2025-02-15,S02,Москва,Одежда,Кроссовки,8.0,7124.44,56995.52,33654.11
2023-02-28,S07,Екатеринбург,Бытовая техника,Утюг,1.0,4465.67,4465.67,3290.33
2024-08-30,S04,Санкт-Петербург,Бытовая техника,Пылесос,3.0,11057.53,33172.59,22505.36
2024-04-30,S04,Санкт-Петербург,Бытовая техника,Утюг,2.0,4168.42,8336.84,6001.98
2025-11-16,S02,Москва,Электроника,Колонка,4.0,6174.67,,20193.12
2024-12-06,S02,Москва,Одежда,Джинсы,1.0,4616.16,4616.16,2461.9
2024-10-19,S02,Москва,Одежда,Футболка,12.0,1879.45,22553.4,13453.37
2023-01-19,S07,Екатеринбург,Бытовая техника,Утюг,1.0,4268.51,4268.51,3128.62
2024-10-10,S04,Санкт-Петербург,Электроника,Планшет,1.0,18114.1,18114.1,13733.08
2024-05-15,S08,Новосибирск,Продукты,Шоколад,1.0,286.05,286.05,202.89
2025-08-09,S03,Москва,Канцтовары,Набор ручек,1.0,318.2,318.2,154.97
2023-05-09,S06,Казань,Электроника,Наушники,1.0,3311.55,3311.55,2603.42
2024-05-04,S03,Москва,Бытовая техника,Чайник,5.0,3113.11,15565.55,11291.91
2025-05-27,S02,Москва,Одежда,Джинсы,15.0,4250.85,63762.75,38789.01
2023-10-23,S05,Санкт-Петербург,Бытовая техника,Утюг,2.0,4487.29,8974.58,6065.88
2025-04-27,S06,Казань,Бытовая техника,Блендер,5.0,5215.96,26079.8,19283.54
2024-10-22,S10,Самара,Электроника,Наушники,2.0,3929.62,7859.24,5905.62
2024-10-14,S06,Казань,Электроника,Наушники,5.0,3193.31,15966.55,11970.68
2023-01-02,S09,Ростов-на-Дону,Электроника,Планшет,1.0,18932.53,18932.53,14967.92
2023-03-05,S07,Екатеринбург,Одежда,Джинсы,5.0,4290.0,21450.0,12879.95
2025-10-20,S09,Ростов-на-Дону,Канцтовары,Степлер,4.0,487.36,1949.44,912.44
2025-07-27,S06,Казань,Канцтовары,Ежедневник,1.0,781.19,781.19,314.11
2023-09-28,S06,Казань,Продукты,Шоколад,3.0,282.17,,602.34
2025-01-15,S07,Екатеринбург,Одежда,Куртка,4.0,7849.54,31398.16,17586.89
2023-08-27,S07,Екатеринбург,Канцтовары,Ежедневник,1.0,803.33,803.33,359.76
2023-10-06,S07,Екатеринбург,Одежда,Джинсы,1.0,4677.56,4677.56,2370.56
2024-09-03,S02,Москва,Бытовая техника,Утюг,1.0,5153.13,,3862.76
2025-07-28,S10,Самара,Бытовая техника,Блендер,2.0,4886.08,9772.16,6963.23
2024-07-13,S06,Казань,Электроника,Планшет,2.0,17419.93,34839.86,26052.68
2023-04-05,S06,Казань,Электроника,Смартфон,2.0,27407.44,54814.88,40607.26
2023-02-20,S03,Москва,Одежда,Кроссовки,11.0,6696.78,73664.58,44991.17
2024-11-14,S02,Москва,Канцтовары,Степлер,10.0,513.74,5137.4,2738.36
2024-03-25,S09,Ростов-на-Дону,Продукты,Кофе 1кг,1.0,1019.25,1019.25,714.49
2024-06-26,S04,Санкт-Петербург,Электроника,Колонка,1.0,5669.93,5669.93,4178.34
2025-10-17,S09,Ростов-на-Дону,Бытовая техника,Пылесос,2.0,12070.41,24140.82,17176.11
2024-07-05,S04,Санкт-Петербург,Бытовая техника,Чайник,1.0,2910.52,2910.52,2238.0
2024-11-11,S04,Санкт-Петербург,Продукты,Шоколад,1.0,240.22,240.22,155.49
2023-10-27,S07,Екатеринбург,Электроника,Смартфон,1.0,,22596.04,17413.75
2025-08-29,S01,Москва,Электроника,Колонка,1.0,5443.97,5443.97,4195.74
2023-10-06,S06,Казань,Продукты,Кофе 1кг,3.0,1005.41,3016.23,2130.36
2024-11-10,S06,Казань,Канцтовары,Набор ручек,2.0,389.87,779.74,451.36
2024-09-13,S10,Самара,Электроника,Наушники,1.0,3387.56,3387.56,2696.37
2023-09-06,S06,Казань,Электроника,Колонка,1.0,6201.9,6201.9,4824.6
2023-12-29,S06,Казань,Одежда,Кроссовки,5.0,6569.14,32845.7,15485.75
2025-06-20,S06,Казань,Одежда,Кроссовки,1.0,7302.9,7302.9,3567.28
2023-11-10,S08,Новосибирск,Электроника,Колонка,1.0,5788.32,5788.32,4562.22
2023-09-26,S08,Новосибирск,Бытовая техника,Утюг,1.0,4530.83,4530.83,3052.28
2024-03-24,S10,Самара,Одежда,Джинсы,1.0,4520.32,4520.32,2811.03
2023-09-06,S05,Санкт-Петербург,Продукты,Чай 100п,1.0,493.08,493.08,323.12
2023-02-08,S03,Москва,Канцтовары,Набор ручек,2.0,350.46,700.92,316.68
2023-04-25,S06,Казань,Электроника,Наушники,1.0,3527.3,3527.3,2751.85
2023-04-21,S06,Казань,Продукты,Мёд 500г,2.0,552.36,1104.72,775.21
2025-11-22,S03,Москва,Канцтовары,Калькулятор,3.0,1347.61,4042.83,1783.04
2024-11-20,S08,Новосибирск,Одежда,Кроссовки,6.0,6859.07,41154.42,20698.62
2023-01-09,S08,Новосибирск,Продукты,Кофе 1кг,9.0,944.74,8502.66,5668.89
2023-05-25,S01,Москва,Одежда,Джинсы,1.0,3849.95,3849.95,2087.78
2023-11-18,S06,Казань,Канцтовары,Калькулятор,5.0,1363.05,6815.25,2945.71
2024-10-14,S08,Новосибирск,Канцтовары,Калькулятор,12.0,1092.02,13104.24,6857.5
2023-06-11,S01,Москва,Бытовая техника,Блендер,2.0,5394.97,10789.94,8340.25
2024-06-11,S02,Москва,Электроника,Смартфон,1.0,27352.52,27352.52,21171.82
2025-04-28,S08,Новосибирск,Бытовая техника,Утюг,1.0,4390.61,4390.61,3004.88
2025-03-10,S01,Москва,Канцтовары,Степлер,1.0,462.02,462.02,271.38
2024-11-21,S04,Санкт-Петербург,Продукты,Чай 100п,1.0,502.87,502.87,341.27
2025-10-01,S09,Ростов-на-Дону,Бытовая техника,Чайник,2.0,3236.24,6472.48,4762.23
2025-01-16,S05,Санкт-Петербург,Электроника,Колонка,1.0,5496.13,5496.13,4311.93
2025-02-08,S04,Санкт-Петербург,Канцтовары,Ежедневник,1.0,690.44,690.44,391.39
2025-04-01,S09,Ростов-на-Дону,Одежда,Футболка,1.0,1798.17,1798.17,1056.43
2023-10-25,S02,Москва,Электроника,Колонка,10.0,5973.82,59738.2,45450.46
2025-12-16,S07,Екатеринбург,Бытовая техника,Пылесос,7.0,12529.22,87704.54,64873.02
2024-02-10,S10,Самара,Канцтовары,Ежедневник,8.0,722.0,5776.0,2778.02
2023-08-10,S08,Новосибирск,Одежда,Джинсы,5.0,4814.29,24071.45,12063.73
2025-02-15,S03,Москва,Бытовая техника,Блендер,2.0,4736.7,9473.4,7325.93
2024-05-06,S06,Казань,Продукты,Кофе 1кг,17.0,,15086.14,10067.14
2025-04-12,S10,Самара,Канцтовары,Набор ручек,14.0,321.48,4500.72,2333.27
2023-01-29,S02,Москва,Канцтовары,Калькулятор,2.0,1326.78,2653.56,1159.58
2025-09-17,S01,Москва,Одежда,Куртка,1.0,7749.56,7749.56,3973.54
2025-11-04,S02,Москва,Электроника,Смартфон,5.0,,125643.45,92977.09
2025-12-24,S07,Екатеринбург,Одежда,Куртка,1.0,9169.77,9169.77,5268.16
2024-10-14,S05,Санкт-Петербург,Бытовая техника,Блендер,5.0,4807.8,24039.0,17809.35
2023-08-15,S09,Ростов-на-Дону,Канцтовары,Набор ручек,7.0,372.15,2605.05,1109.12
2024-10-29,S03,Москва,Канцтовары,Калькулятор,4.0,1082.77,4331.08,2446.03
2025-07-11,S09,Ростов-на-Дону,Бытовая техника,Утюг,8.0,4219.28,,24504.5
2024-09-17,S06,Казань,Одежда,Футболка,6.0,1853.25,11119.5,5633.82
2023-05-20,S07,Екатеринбург,Канцтовары,Ежедневник,2.0,695.91,1391.82,827.53
2025-04-29,S05,Санкт-Петербург,Продукты,Мёд 500г,1.0,574.25,574.25,409.98
2024-06-05,S06,Казань,Канцтовары,Степлер,1.0,410.1,410.1,194.73
2024-02-09,S06,Казань,Канцтовары,Калькулятор,1.0,1120.64,,477.75
2023-09-03,S07,Екатеринбург,Канцтовары,Ежедневник,4.0,771.64,3086.56,1316.68
2024-04-01,S05,Санкт-Петербург,Одежда,Джинсы,1.0,4649.66,4649.66,2830.35
2024-01-02,S04,Санкт-Петербург,Канцтовары,Калькулятор,1.0,1297.03,1297.03,625.31
2025-06-05,S07,Екатеринбург,Продукты,Шоколад,7.0,251.27,1758.89,1146.26
2023-04-21,S05,Санкт-Петербург,Продукты,Чай 100п,1.0,473.43,473.43,331.22
2025-04-02,S03,Москва,Одежда,Куртка,1.0,8203.0,8203.0,5012.99
2025-11-09,S03,Москва,Продукты,Кофе 1кг,1.0,838.06,838.06,572.22
2025-02-06,S01,Москва,Канцтовары,Калькулятор,2.0,1176.82,2353.64,1342.41
2023-05-17,S06,Казань,Канцтовары,Степлер,4.0,470.95,1883.8,756.1
2023-01-09,S01,Москва,Канцтовары,Степлер,,,1644.08,811.48
2023-07-18,S04,Санкт-Петербург,Одежда,Футболка,1.0,1795.4,1795.4,949.97
2025-01-27,S08,Новосибирск,Продукты,Шоколад,1.0,284.88,284.88,186.21
2025-04-19,S07,Екатеринбург,Канцтовары,Набор ручек,3.0,393.15,1179.45,640.72
2025-06-29,S03,Москва,Одежда,Кроссовки,1.0,6916.67,6916.67,4356.97
2025-09-01,S03,Москва,Бытовая техника,Утюг,9.0,5011.66,45104.94,30537.88
2023-05-16,S07,Екатеринбург,Канцтовары,Степлер,1.0,446.64,446.64,188.12
2025-08-02,S09,Ростов-на-Дону,Канцтовары,Набор ручек,1.0,328.32,328.32,178.25
2025-03-31,S01,Москва,Электроника,Наушники,1.0,3843.66,3843.66,3006.76
2023-10-29,S04,Санкт-Петербург,Канцтовары,Степлер,1.0,430.01,430.01,205.1
2025-07-20,S02,Москва,Бытовая техника,Пылесос,2.0,11587.46,23174.92,16119.67
2025-09-25,S07,Екатеринбург,Электроника,Колонка,1.0,5000.44,5000.44,3788.37
2023-03-19,S09,Ростов-на-Дону,Электроника,Смартфон,3.0,23049.16,69147.48,53445.08
2025-05-19,S07,Екатеринбург,Одежда,Куртка,1.0,8379.12,8379.12,4761.6
2025-01-24,S02,Москва,Одежда,Джинсы,1.0,4681.05,4681.05,2169.91
2023-09-20,S03,Москва,Электроника,Наушники,2.0,3664.88,7329.76,5616.72
2023-12-19,S07,Екатеринбург,Бытовая техника,Чайник,6.0,3574.62,21447.72,14859.34
2024-07-05,S05,Санкт-Петербург,Канцтовары,Ежедневник,1.0,766.56,766.56,383.66
2023-06-25,S06,Казань,Канцтовары,Ежедневник,1.0,714.89,714.89,311.93
2024-05-23,S10,Самара,Продукты,Чай 100п,3.0,429.97,1289.91,964.17
2025-10-13,S08,Новосибирск,Одежда,Куртка,1.0,8813.06,8813.06,5539.02
2025-04-21,S05,Санкт-Петербург,Канцтовары,Ежедневник,1.0,746.23,746.23,433.18
2024-12-27,S03,Москва,Канцтовары,Степлер,9.0,492.11,4428.99,2177.6
2024-12-25,S10,Самара,Продукты,Шоколад,6.0,239.43,1436.58,1000.09
2025-06-10,S03,Москва,Бытовая техника,Блендер,2.0,5522.48,11044.96,8258.93
2023-12-01,S08,Новосибирск,Электроника,Наушники,3.0,3805.77,11417.31,8537.93
2025-11-04,S10,Самара,Электроника,Планшет,,16609.21,149482.89,114106.78
2025-11-14,S04,Санкт-Петербург,Продукты,Кофе 1кг,5.0,979.28,4896.4,3257.31
2023-07-31,S04,Санкт-Петербург,Электроника,Планшет,1.0,20127.87,20127.87,15291.91
2023-06-30,S07,Екатеринбург,Канцтовары,Степлер,1.0,475.43,475.43,274.57
2023-07-09,S03,Москва,Бытовая техника,Утюг,1.0,5156.13,5156.13,3504.55
2025-04-08,S09,Ростов-на-Дону,Продукты,Кофе 1кг,1.0,923.2,923.2,606.49
2024-09-07,S04,Санкт-Петербург,Бытовая техника,Блендер,9.0,5403.41,48630.69,32668.17
2023-05-16,S01,Москва,Одежда,Джинсы,6.0,3927.93,23567.58,14315.53
2024-04-09,S08,Новосибирск,Продукты,Чай 100п,1.0,461.61,461.61,350.44
2023-09-21,S06,Казань,Одежда,Футболка,2.0,1741.06,3482.12,2102.15
2023-01-18,S01,Москва,Продукты,Шоколад,2.0,257.98,515.96,362.34
2025-09-23,S02,Москва,Бытовая техника,Чайник,1.0,3182.37,3182.37,2437.97
2024-06-28,S10,Самара,Продукты,Кофе 1кг,5.0,938.29,4691.45,3296.9
2024-10-08,S05,Санкт-Петербург,Электроника,Планшет,8.0,16259.69,130077.52,100736.02
2025-12-02,S02,Москва,Канцтовары,Калькулятор,1.0,1265.48,1265.48,593.33
2023-12-06,S04,Санкт-Петербург,Электроника,Наушники,4.0,3713.95,14855.8,11783.57
2023-10-14,S05,Санкт-Петербург,Продукты,Чай 100п,1.0,430.7,,298.53
2024-10-27,S02,Москва,Продукты,Кофе 1кг,5.0,1001.14,5005.7,3496.61
2023-08-24,S08,Новосибирск,Продукты,Чай 100п,1.0,,475.94,360.54
